Created on 08-12-2020,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDT
2017-10-31,ETHUSDT,307.25,309.99,304.01,304.9,7631.45,2344790.92
2017-10-30,ETHUSDT,305,316,302.1,307.25,8863.26,2725859.28
2017-10-29,ETHUSDT,291.87,309.4,291.86,305,8975.34,2702954.94
2017-10-28,ETHUSDT,296.33,297,290.1,291.87,5833.59,1711301.74
2017-10-27,ETHUSDT,294.71,298.1,292.03,296.33,6230.29,1840292.6
2017-10-26,ETHUSDT,294.49,299.76,291.03,294.71,7760.28,2290879.1
2017-10-25,ETHUSDT,297.38,300,281,294.49,9624.76,2818151.89
2017-10-24,ETHUSDT,281.09,310,275.5,297.38,13991.58,4230858.49
2017-10-23,ETHUSDT,293.79,294.6,272.2,281.09,9580.48,2720877.48
2017-10-22,ETHUSDT,298.94,306.99,290,293.79,7149.29,2113555.82
2017-10-21,ETHUSDT,304.51,305.34,290,298.94,8498.8,2531002.63
2017-10-20,ETHUSDT,308.66,311.18,302,304.51,8696.57,2654276.53
2017-10-19,ETHUSDT,309.7,315,300,308.66,8637.51,2662555.18
2017-10-18,ETHUSDT,315.19,318,284.68,309.7,12779.33,3877210.96
2017-10-17,ETHUSDT,335.19,336.58,312.65,315.19,8092.4,2620614.96
2017-10-16,ETHUSDT,337.96,354,332.78,335.19,8634.15,2946408.58
2017-10-15,ETHUSDT,342,348,316.17,337.96,9964.35,3311218.81
2017-10-14,ETHUSDT,337.96,349.8,335,342,7698.0,2644022.46
2017-10-13,ETHUSDT,303.99,353.96,297,337.96,17766.25,5782386.5
2017-10-12,ETHUSDT,304.01,310,302.71,303.99,7775.58,2381102.13
2017-10-11,ETHUSDT,298.64,305.5,298.02,304.01,3715.65,1122578.04
2017-10-10,ETHUSDT,297.19,308.56,293,298.64,6691.84,2011440.17
2017-10-09,ETHUSDT,311.07,312.13,286.65,297.19,4852.92,1452816.74
2017-10-08,ETHUSDT,311.01,317.07,309,311.07,2952.08,921220.96
2017-10-07,ETHUSDT,310.8,318.5,303.6,311.01,2120.52,658190.78
2017-10-06,ETHUSDT,294.81,310.8,293.78,310.8,3510.89,1054697.0
2017-10-05,ETHUSDT,291.99,297.44,285.53,294.81,3370.96,982644.49
2017-10-04,ETHUSDT,292.48,297.97,288,291.99,3989.57,1168807.66
2017-10-03,ETHUSDT,296.5,301.99,283.18,292.48,5518.95,1614235.08
2017-10-02,ETHUSDT,303.95,305,295,296.5,3670.04,1104217.48
2017-10-01,ETHUSDT,304.36,306,294,303.95,5034.38,1511264.71
2017-09-30,ETHUSDT,292.22,307.49,292.22,304.36,3997.83,1207595.88
2017-09-29,ETHUSDT,302.44,303,274,292.22,10997.93,3187358.83
2017-09-28,ETHUSDT,309.74,311.81,296.89,302.44,6521.08,1984843.83
2017-09-27,ETHUSDT,287.9,313,286.13,309.74,5467.39,1626645.28
2017-09-26,ETHUSDT,294.42,296.81,286.24,287.9,4527.17,1320510.93
2017-09-25,ETHUSDT,282,299,281.34,294.42,5861.15,1702847.03
2017-09-24,ETHUSDT,285.93,294.61,275,282,5544.62,1574147.48
2017-09-23,ETHUSDT,264,286.23,255.11,285.93,2821.68,788085.05
2017-09-22,ETHUSDT,257,272.97,253.01,264,1463.53,382707.68
2017-09-21,ETHUSDT,282,287,252.1,257,1909.37,515321.69
2017-09-20,ETHUSDT,284,294,275.91,282,1054.54,301038.78
2017-09-19,ETHUSDT,294.57,300,277.41,284,1858.5,532540.71
2017-09-18,ETHUSDT,257.55,306.22,257.11,294.57,4121.19,1181549.67
2017-09-17,ETHUSDT,249.31,264.39,239.02,257.55,4589.96,1143692.64
2017-09-16,ETHUSDT,253,271.81,235.51,249.31,10265.41,2621693.27
2017-09-15,ETHUSDT,215.21,270.93,192,253,14101.49,3291332.29
2017-09-14,ETHUSDT,276.91,283.77,215,215.21,12488.22,3082667.27
2017-09-13,ETHUSDT,293.96,294.5,257.05,276.91,6341.5,1730175.07
2017-09-12,ETHUSDT,297.3,316.46,286.01,293.96,5140.78,1562612.65
2017-09-11,ETHUSDT,293.5,304.98,285.21,297.3,4779.63,1421764.78
2017-09-10,ETHUSDT,296.74,302.78,261.03,293.5,4060.25,1155244.93
2017-09-09,ETHUSDT,302.99,307,281.66,296.74,2713.25,805572.88
2017-09-08,ETHUSDT,334.49,335.1,272,302.99,4874.53,1481290.06
2017-09-07,ETHUSDT,335,342.5,320.17,334.49,2977.82,985179.06
2017-09-06,ETHUSDT,312.09,336.34,312.09,335,5243.66,1714528.14
2017-09-05,ETHUSDT,283.77,321.52,235.55,312.09,7840.86,2253410.75
2017-09-04,ETHUSDT,341.77,344.55,267.94,283.77,6366.69,1893325.25
2017-09-03,ETHUSDT,343.14,367.28,320.08,341.77,5012.55,1718948.68
2017-09-02,ETHUSDT,388.46,394.32,320.08,343.14,7919.71,2791543.78
2017-09-01,ETHUSDT,384.79,394.39,383.18,388.46,4156.84,1618914.43
2017-08-31,ETHUSDT,385.93,389.36,377.78,384.79,4375.31,1681160.72
2017-08-30,ETHUSDT,374.7,393.71,362.05,385.93,4331.81,1636125.32
2017-08-29,ETHUSDT,346,377.6,346,374.7,2900.75,1054485.89
2017-08-28,ETHUSDT,348.13,351,331.95,346,4230.19,1447042.11
2017-08-27,ETHUSDT,330.79,348.13,330.73,348.13,4580.62,1536125.51
2017-08-26,ETHUSDT,327.24,335.44,323.41,330.79,4821.82,1583578.33
2017-08-25,ETHUSDT,323.42,338.28,323.42,327.24,7026.71,2321556.04
2017-08-24,ETHUSDT,315.74,328.04,314.01,323.42,6608.08,2113017.42
2017-08-23,ETHUSDT,309.8,324.99,309.41,315.74,8532.37,2711275.03
2017-08-22,ETHUSDT,323.29,330.41,144.21,309.8,7807.91,2408767.25
2017-08-21,ETHUSDT,299.1,346.52,294.6,323.29,5134.54,1661944.36
2017-08-20,ETHUSDT,290.91,300.53,282.85,299.1,2469.49,730800.66
2017-08-19,ETHUSDT,293.96,299.9,278,290.91,2140.08,618248.58
2017-08-18,ETHUSDT,302,311.79,283.94,293.96,9392.79,2815460.24
2017-08-17,ETHUSDT,303.61,312.18,298.21,302,6155.32,1890017.53
