Created on 08-12-2020,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USDT
2017-12-25,BTCUSDT,13500,14300,12708,13699.34,15309.82,207213890.21
2017-12-24,BTCUSDT,13300,13819.99,11640,13500,27308.43,349823587.56
2017-12-23,BTCUSDT,13326.61,14950,12978.18,13300,12442.98,174977207.75
2017-12-22,BTCUSDT,15492.64,15699.34,10961,13326.61,33474.46,443587826.25
2017-12-21,BTCUSDT,16488.98,17309.5,14022,15492.64,19677.98,310221579.88
2017-12-20,BTCUSDT,17295.2,17720.35,14777.66,16488.98,12787.63,210427471.14
2017-12-19,BTCUSDT,18856.25,18950,16300,17295.2,12628.02,222678979.84
2017-12-18,BTCUSDT,18860.02,19300,17029.98,18856.25,10280.98,190057336.85
2017-12-17,BTCUSDT,19102.66,19798.68,18510,18860.02,8980.73,172113390.51
2017-12-16,BTCUSDT,17539.83,19539,17190.01,19102.66,4118.28,74736577.26
2017-12-15,BTCUSDT,16334.98,17991,16298.45,17539.83,8999.13,156645098.58
2017-12-14,BTCUSDT,16033.29,16445,15450,16334.98,11220.26,179714368.68
2017-12-13,BTCUSDT,16349.99,16546,14666.56,16033.29,12216.88,193659309.9
2017-12-12,BTCUSDT,16587.97,16976.45,15875,16349.99,9309.36,153618681.17
2017-12-11,BTCUSDT,14899.98,17470,14899.98,16587.97,11632.79,189991754.64
2017-12-10,BTCUSDT,14656.07,15720.12,12368,14899.98,16107.43,227450819.89
2017-12-09,BTCUSDT,15880,16269.3,12535,14656.07,13725.0,202610478.58
2017-12-08,BTCUSDT,16599,17204.99,14015,15880,17344.04,267790028.46
2017-12-07,BTCUSDT,13550.05,16649.96,13050,16599,7262.95,106276261.15
2017-12-06,BTCUSDT,11699.99,13615.23,11665.58,13550.05,6556.68,82493149.76
2017-12-05,BTCUSDT,11579,11853,11447.68,11699.99,5510.92,64256817.15
2017-12-04,BTCUSDT,11165.41,11600,10802,11579,4599.15,52088059.28
2017-12-03,BTCUSDT,10890.01,11825,10500,11165.41,5212.23,58847089.26
2017-12-02,BTCUSDT,10782.99,11190,10620,10890.01,4700.93,51343786.05
2017-12-01,BTCUSDT,9838.96,10898,9380,10782.99,6033.85,61238619.44
2017-11-30,BTCUSDT,9687.88,10900,8850.8,9838.96,9181.76,89443707.91
2017-11-29,BTCUSDT,9896.8,11300.03,8520,9687.88,13041.92,132892125.36
2017-11-28,BTCUSDT,9650,9939,9570.5,9896.8,4877.07,47842436.8
2017-11-27,BTCUSDT,9128.02,9654.28,9112.04,9650,4473.98,42510408.37
2017-11-26,BTCUSDT,8700.01,9350,8604.72,9128.02,4108.18,36788798.23
2017-11-25,BTCUSDT,8138,8734.78,8090,8700.01,4228.66,35557462.89
2017-11-24,BTCUSDT,8019.99,8369,7850,8138,4331.83,35190695.02
2017-11-23,BTCUSDT,8205.92,8260,8000,8019.99,4054.54,33078791.97
2017-11-22,BTCUSDT,8119.51,8322.68,8091.09,8205.92,3518.81,28909672.15
2017-11-21,BTCUSDT,8212,8400,7801,8119.51,4468.09,36459262.83
2017-11-20,BTCUSDT,8038,8319.99,7954,8212,3857.0,31325904.01
2017-11-19,BTCUSDT,7761.94,8123.15,7650.33,8038,3845.99,30155811.14
2017-11-18,BTCUSDT,7699.19,7819.99,7422,7761.94,3912.88,30018085.64
2017-11-17,BTCUSDT,7864.5,7989,7451,7699.19,3893.14,30331551.17
2017-11-16,BTCUSDT,7240.06,7940,7076,7864.5,2294.2,17218742.72
2017-11-15,BTCUSDT,6574.99,7298,6574.99,7240.06,1745.83,12209260.29
2017-11-14,BTCUSDT,6465.99,6684.98,6311.07,6574.99,1228.66,8002218.02
2017-11-13,BTCUSDT,5811.03,6697.47,5699.99,6465.99,2543.41,16021297.87
2017-11-12,BTCUSDT,6245.05,6630,5325.01,5811.03,4854.44,29032268.06
2017-11-11,BTCUSDT,6506.98,6797.98,6100,6245.05,2685.67,17244601.14
2017-11-10,BTCUSDT,7079.99,7279.91,6255.01,6506.98,3186.23,21622898.73
2017-11-09,BTCUSDT,7303,7392,7015,7079.99,1893.28,13654254.41
2017-11-08,BTCUSDT,7064.04,7770,6651,7303,2726.84,19801967.39
2017-11-07,BTCUSDT,6960.12,7198.49,6901,7064.04,1421.75,10043061.88
2017-11-06,BTCUSDT,7345.01,7401,6906,6960.12,1741.45,12518224.29
2017-11-05,BTCUSDT,7357.09,7590.25,7279.02,7345.01,1192.58,8887109.79
2017-11-04,BTCUSDT,7115.04,7480.99,6901,7357.09,1385.7,9967485.56
2017-11-03,BTCUSDT,7019.98,7346.34,6923,7115.04,1857.73,13371961.76
2017-11-02,BTCUSDT,6753.98,7300,6685.1,7019.98,2459.59,17065694.69
2017-11-01,BTCUSDT,6463,6774.67,6338.02,6753.98,1659.85,10848260.96
2017-10-31,BTCUSDT,6120.5,6498.01,6100,6463,1498.91,9405855.26
2017-10-30,BTCUSDT,6169.98,6248.68,6030,6120.5,1467.03,8989412.91
2017-10-29,BTCUSDT,5719.64,6189.88,5648.01,6169.98,1783.44,10494670.52
2017-10-28,BTCUSDT,5768.83,5850.02,5630.03,5719.64,1269.38,7265286.61
2017-10-27,BTCUSDT,5861.77,5980,5649.24,5768.83,1394.13,8110889.65
2017-10-26,BTCUSDT,5689.99,5939.99,5650,5861.77,1959.75,11340558.63
2017-10-25,BTCUSDT,5477.03,5704.96,5286.98,5689.99,2256.1,12398533.97
2017-10-24,BTCUSDT,5915.93,5925,5450,5477.03,2555.89,14426687.47
2017-10-23,BTCUSDT,5950.02,6080,5621.03,5915.93,1788.86,10468709.39
2017-10-22,BTCUSDT,6024.97,6060,5720.03,5950.02,1347.95,7951487.14
2017-10-21,BTCUSDT,6010.01,6171,5850.03,6024.97,1650.65,10031910.73
2017-10-20,BTCUSDT,5683.9,6110,5600,6010.01,1930.56,11235714.66
2017-10-19,BTCUSDT,5512.06,5710,5490.26,5683.9,1869.04,10537781.67
2017-10-18,BTCUSDT,5595,5596,5037.95,5512.06,2295.6,12337122.76
2017-10-17,BTCUSDT,5760.02,5774.98,5508.63,5595,1422.23,7998644.63
2017-10-16,BTCUSDT,5709.99,5788.91,5585.19,5760.02,1516.11,8628528.43
2017-10-15,BTCUSDT,5869.99,5922.3,5400.01,5709.99,1329.45,7474934.37
2017-10-14,BTCUSDT,5649.98,5900,5580.01,5869.99,966.19,5507933.89
2017-10-13,BTCUSDT,5430,5846.17,5379.84,5649.98,1865.9,10519034.83
2017-10-12,BTCUSDT,4821.43,5439.99,4810.16,5430,1267.18,6610146.0
2017-10-11,BTCUSDT,4783.06,4881.61,4710,4821.43,736.72,3529503.87
2017-10-10,BTCUSDT,4786.95,4960,4680.59,4783.06,1036.4,5011470.95
2017-10-09,BTCUSDT,4640,4889.98,4550,4786.95,639.27,3006465.77
2017-10-08,BTCUSDT,4423,4658,4423,4640,504.13,2282412.29
2017-10-07,BTCUSDT,4369,4479.5,4312.56,4423,288.14,1261367.6
2017-10-06,BTCUSDT,4292.43,4417,4292,4369,502.17,2193131.64
2017-10-05,BTCUSDT,4208.59,4355,4110,4292.43,760.44,3216620.42
2017-10-04,BTCUSDT,4310,4373,4142,4208.59,859.82,3639917.0
2017-10-03,BTCUSDT,4380,4467.33,4180.8,4310,1070.97,4579122.09
2017-10-02,BTCUSDT,4378.48,4561.63,4360,4380,634.55,2811131.03
2017-10-01,BTCUSDT,4378.51,4406.52,4240.04,4378.48,724.9,3128231.71
2017-09-30,BTCUSDT,4174.69,4380,4138.1,4378.51,705.52,3025265.75
2017-09-29,BTCUSDT,4174.5,4263.86,3952.01,4174.69,1561.22,6403068.39
2017-09-28,BTCUSDT,4193,4300,4101,4174.5,839.55,3510052.09
2017-09-27,BTCUSDT,3882.35,4249.94,3872.81,4193,625.3,2542872.29
2017-09-26,BTCUSDT,3920.75,3976.99,3850.05,3882.35,523.31,2047857.28
2017-09-25,BTCUSDT,3660.02,3979.87,3653.69,3920.75,720.64,2755957.53
2017-09-24,BTCUSDT,3780,3789.99,3622.76,3660.02,659.82,2439045.2
2017-09-23,BTCUSDT,3595.87,3817.19,3542.91,3780,747.79,2781158.57
2017-09-22,BTCUSDT,3609.99,3750,3505.55,3595.87,833.3,3011224.81
2017-09-21,BTCUSDT,3900,3910,3567,3609.99,971.06,3642671.89
2017-09-20,BTCUSDT,3910.04,4046.08,3820,3900,719.59,2834260.05
2017-09-19,BTCUSDT,4035.01,4089.97,3830.91,3910.04,898.81,3544361.84
2017-09-18,BTCUSDT,3699.99,4123.2,3690,4035.01,1027.67,4059703.98
2017-09-17,BTCUSDT,3714.95,3748.21,3499.02,3699.99,676.16,2445321.19
2017-09-16,BTCUSDT,3700,3950,3470.66,3714.95,1280.1,4739326.89
2017-09-15,BTCUSDT,3189.02,3856,2817,3700,1949.32,6525220.95
2017-09-14,BTCUSDT,3944.69,3993,3165.13,3189.02,1642.54,5831847.65
2017-09-13,BTCUSDT,4163.72,4165.38,3760,3944.69,901.25,3522155.98
2017-09-12,BTCUSDT,4208.47,4394.59,4040.8,4163.72,873.9,3700789.23
2017-09-11,BTCUSDT,4130.37,4334.43,4098.91,4208.47,685.57,2895733.88
2017-09-10,BTCUSDT,4258.81,4283,3801,4130.37,648.94,2653218.2
2017-09-09,BTCUSDT,4282.8,4426.62,4150.06,4258.81,658.59,2814560.35
2017-09-08,BTCUSDT,4691.61,4735.39,4028.93,4282.8,1108.34,4764005.93
2017-09-07,BTCUSDT,4619.77,4788.59,4438.19,4691.61,481.83,2219664.92
2017-09-06,BTCUSDT,4366.47,4662.87,4335.26,4619.77,779.5,3500735.96
2017-09-05,BTCUSDT,4100.11,4484.99,3603,4366.47,1175.2,4863148.22
2017-09-04,BTCUSDT,4509.08,4527.49,3972.51,4100.11,1309.91,5550545.61
2017-09-03,BTCUSDT,4472.14,4714.76,4298.33,4509.08,666.62,3011023.5
2017-09-02,BTCUSDT,4834.91,4939.19,4286.87,4472.14,888.18,4072965.36
2017-09-01,BTCUSDT,4724.89,4885.55,4654.88,4834.91,554.18,2634056.29
2017-08-31,BTCUSDT,4555.14,4745.42,4555.14,4724.89,550.18,2548384.43
2017-08-30,BTCUSDT,4587.48,4647.51,4416.01,4555.14,790.13,3600737.68
2017-08-29,BTCUSDT,4386.69,4625.85,4313.55,4587.48,594.12,2640584.83
2017-08-28,BTCUSDT,4310.01,4399.82,4124.54,4386.69,593.15,2546618.75
2017-08-27,BTCUSDT,4337.44,4400,4285.54,4310.01,347.47,1507589.96
2017-08-26,BTCUSDT,4280.68,4367,4212.41,4337.44,225.76,967753.32
2017-08-25,BTCUSDT,4316.01,4453.91,4247.48,4280.68,563.36,2440323.79
2017-08-24,BTCUSDT,4114.01,4371.68,4085.01,4316.01,770.46,3225405.8
2017-08-23,BTCUSDT,4040,4265.8,4013.89,4114.01,980.5,4062506.52
2017-08-22,BTCUSDT,4016,4104.82,3400,4040,939.91,3648726.5
2017-08-21,BTCUSDT,4086.29,4119.62,3911.79,4016,685.12,2770592.06
2017-08-20,BTCUSDT,4139.98,4211.08,4032.62,4086.29,463.54,1915636.35
2017-08-19,BTCUSDT,4108.37,4184.69,3850,4139.98,371.15,1508239.39
2017-08-18,BTCUSDT,4285.08,4371.52,3938.77,4108.37,1178.07,4994493.56
2017-08-17,BTCUSDT,4469.93,4485.39,4200.74,4285.08,647.86,2812379.11
